DATE       TIME ,OB,TU,WD,WG,WS,SI
3/7/20 0:00,62.72,22.66,136.8,9.43,3.58,0
3/7/20 1:00,61.56,23.23,148.3,7.01,3.09,0
3/7/20 2:00,59.11,25.02,175.8,7.45,2.29,0
3/7/20 3:00,53.98,31.67,196.5,6.36,2.6,0
3/7/20 4:00,52.45,38.98,12.27,3.51,0.97,0
3/7/20 5:00,49.7,45.51,205.2,1.75,0.57,0
3/7/20 6:00,52.16,39.88,184.5,6.36,2.92,0
3/7/20 7:00,52.77,37.74,172.4,8.99,3.27,0
3/7/20 8:00,54.73,33.11,219.4,6.14,2.15,0.84
3/7/20 9:00,55.46,34.71,22.08,3.29,0.75,2.16
3/7/20 10:00,60.42,25.1,170.2,14.03,3.95,3.98
3/7/20 11:00,57.85,30.56,116.7,12.93,4.67,5.63
3/7/20 12:00,54.91,42.06,12.63,8.33,2.57,4.11
3/7/20 13:00,48.24,76.65,83.7,4.16,2.04,4.03
3/7/20 14:00,45.18,99.5,46.26,3.07,1.64,3.59
3/7/20 15:00,48.44,79,95.6,9.21,2.3,10.65
3/7/20 16:00,51.19,65.76,106.5,4.6,1.15,10.38
3/7/20 17:00,50.71,65.29,148,4.6,1.82,3.89
3/7/20 18:00,48.5,72.79,218.7,1.75,0.17,2.85
3/7/20 19:00,46.42,80.7,321.6,0.66,0.01,0.05
3/7/20 20:00,45.15,85,97.3,1.97,0.62,0
3/7/20 21:00,42.77,94.9,259.1,1.1,0.08,0
3/7/20 22:00,41.12,100.1,45.01,1.53,0.24,0
3/7/20 23:00,39.66,99.9,98.1,2.41,0.69,0
3/8/20 0:00,39.36,98.3,197.7,1.1,0.2,0
3/8/20 1:00,38.99,93.7,0,0,0,0
3/8/20 2:00,37.59,93.2,248.1,1.32,0.03,0
3/8/20 4:00,35.58,99.3,75.41,0.88,0.28,0
3/8/20 5:00,36.26,98.7,78.83,1.1,0.12,0
3/8/20 6:00,35.83,98.7,52.62,1.75,0.6,0
3/8/20 7:00,35.1,100.1,0,0,0,0
3/8/20 8:00,33.02,100.1,165.2,1.53,0.33,0.06
3/8/20 9:00,34.56,100.1,45.47,1.53,0.1,6.4
3/8/20 10:00,39.89,89.1,237.4,2.63,1.34,14.28
3/8/20 11:00,44.36,76.73,311.8,3.07,0.96,25.49
3/8/20 12:00,45.57,75.02,23.53,4.82,1.99,39.9
3/8/20 13:00,48,65.38,200.8,5.92,2.19,37.88
3/8/20 14:00,50.31,53.16,125.7,5.26,2.13,56.8
3/8/20 15:00,51.69,44.57,127.9,5.7,1.2,35.77
3/8/20 16:00,51.25,40.79,280.8,5.04,1.4,19.65
3/8/20 17:00,51.13,40.4,324.5,4.6,1.8,18.08
3/8/20 18:00,51.01,39.17,12.46,4.16,1.89,13.03
3/8/20 19:00,49.97,40.75,313.8,0.88,0.02,5.01
3/8/20 20:00,47.59,46.66,43.55,2.63,0.28,0.06
3/8/20 21:00,47.73,46.04,152.8,1.97,0.59,0
3/8/20 22:00,44.37,60.54,94.3,2.19,0.73,0
3/8/20 23:00,43.4,71.38,269.6,2.41,0.36,0
3/9/20 0:00,42.05,73.83,80.1,0.88,0.08,0
3/9/20 1:00,43.16,70.01,146.5,1.32,0.37,0
3/9/20 2:00,42.3,68.94,222.3,3.07,0.82,0
3/9/20 3:00,41.2,70.65,141.5,1.53,0.09,0
3/9/20 4:00,41.09,74.19,322,2.41,0.31,0
3/9/20 5:00,39.74,90.4,335,4.82,1.03,0
3/9/20 6:00,39.75,95.6,300.6,2.63,0.25,0
3/9/20 7:00,39.26,100,102.4,2.19,0.32,0
3/9/20 8:00,38.71,100.1,167.3,2.19,0.35,0.03
3/9/20 9:00,38.96,100.1,85.5,0.88,0.01,2.2
3/9/20 10:00,40.49,100,185.8,1.75,0.46,4.17
3/9/20 11:00,43.19,87.4,192.4,1.75,0.37,15.32
3/9/20 12:00,48.32,73.6,286.7,4.6,1.17,56.21
3/9/20 13:00,48.24,59.9,298.8,5.26,1.63,29.85
3/9/20 14:00,49.14,56.96,22.69,7.23,2.34,29.69
3/9/20 15:00,52.31,46.05,291.2,7.01,2.31,69.45
3/9/20 16:00,51.38,47.35,350.7,6.14,2.55,33.64
3/9/20 17:00,51.12,45.3,272.5,4.6,1.26,14.22
3/9/20 18:00,50.94,43.99,293.8,5.92,1.39,14.46
3/9/20 19:00,49.72,47.4,323.7,5.26,1.5,3.2
3/9/20 20:00,47.52,53.37,0,0,0,0.1
3/9/20 21:00,44.54,62.24,35.04,0.88,0.01,0
3/9/20 22:00,41.98,69.95,0,0,0,0
3/9/20 23:00,41.01,78.17,0,0,0,0
3/10/20 0:00,40.46,81.9,246,1.1,0.32,0
3/10/20 1:00,40.35,81.4,330.2,1.1,0.14,0
3/10/20 2:00,39.87,83.1,162.6,1.97,0.54,0
3/10/20 3:00,40.24,82,139.5,2.19,0.5,0
3/10/20 4:00,40.42,79.92,171.8,3.95,1.39,0
3/10/20 5:00,39.63,84.2,0,0,0,0
3/10/20 6:00,35.34,94.6,0,0,0,0
3/10/20 7:00,32.35,100.1,82.7,1.1,0.16,0
3/10/20 8:00,31.44,100.1,93.2,1.32,0.23,0.11
3/10/20 9:00,33.04,100.1,0,0,0,5.21
3/10/20 10:00,40.39,82,39.4,1.75,0.7,26.39
3/10/20 11:00,45.47,65.33,93.4,3.73,1.21,41.97
3/10/20 12:00,48.27,59.84,196.4,4.82,2.28,53.82
3/10/20 13:00,50.8,48.8,219.4,4.6,1.9,61.95
3/10/20 14:00,52.99,40.18,185.5,7.23,2.52,65.08
3/10/20 15:00,55.85,33.98,216.2,6.8,2.31,63.45
3/10/20 16:00,57.06,31.01,268,7.01,2.35,55.09
3/10/20 17:00,55.87,29.51,107.4,5.04,1.47,43.23
3/10/20 18:00,55.63,28.88,175.5,6.36,1.95,28.08
3/10/20 19:00,54.34,30.65,140,2.19,0.67,3.71
3/10/20 20:00,48.53,47.6,92.5,0.88,0.12,0.24
3/10/20 21:00,47.28,45.39,76.38,2.41,0.85,0
3/10/20 22:00,41.67,65.71,154.6,1.97,0.41,0
3/10/20 23:00,39.54,73.09,289.3,2.85,1.08,0
3/11/20 0:00,38.08,76.99,102.6,1.97,0.5,0
3/11/20 1:00,36.38,81.8,211.6,0.88,0.02,0
3/11/20 2:00,35.65,86.4,40.45,1.97,0.3,0
3/11/20 3:00,36.27,80.4,53.81,1.97,0.13,0
3/11/20 4:00,35.05,82.7,3.25,1.97,0.24,0
3/11/20 5:00,35.72,77.68,288.5,2.41,0.68,0
3/11/20 6:00,34.08,82.4,44.28,2.19,0.41,0
3/11/20 7:00,32.67,87.3,86.4,1.53,0.56,0
3/11/20 8:00,31.69,92.6,320.7,0.88,0.04,0.22
3/11/20 9:00,34.21,92.9,304.4,1.32,0.14,7.29
3/11/20 10:00,41.19,65.44,347.6,3.51,0.87,22.45
3/11/20 11:00,47,48.35,304.3,4.16,0.89,42.18
3/11/20 12:00,53.47,40.74,227.6,3.73,1.17,54.43
3/11/20 13:00,58.33,33.62,315,3.73,1.63,61.99
3/11/20 14:00,60.06,30.01,11,7.89,2.8,64.78
3/11/20 15:00,61.08,28.83,344.7,8.77,3.03,62.09
3/11/20 16:00,62.48,28.42,317.8,6.36,2.64,54.69
3/11/20 17:00,63.19,27.04,309.7,9.86,2.47,43.6
3/11/20 18:00,61.65,27,296,8.99,2.39,25.69
3/11/20 19:00,59.57,28.77,328.1,7.45,2.11,4.23
3/11/20 20:00,54.21,35.96,337.2,0.88,0.05,0.2
3/11/20 21:00,49.82,43.56,266.2,0.88,0.12,0
3/11/20 22:00,45.44,56.11,87.5,0.88,0.01,0
3/11/20 23:00,49.26,38.11,318.3,5.26,1.42,0
3/12/20 0:00,45.41,45.18,293.4,3.29,0.86,0
3/12/20 1:00,43.4,42.73,259.8,3.95,0.26,0
3/12/20 2:00,40.89,42.84,299.3,3.29,0.38,0
3/12/20 3:00,39.25,50.72,106.8,4.16,1.46,0
3/12/20 4:00,37.67,61.32,256.1,2.41,0.58,0
3/12/20 5:00,36.63,63.01,329.6,2.41,0.53,0
3/12/20 6:00,32.47,75.92,87.4,2.41,0.54,0
3/12/20 7:00,30.21,84.7,1.96,1.75,0.25,0
3/12/20 8:00,28.99,90.5,80.2,1.32,0.36,0.18
3/12/20 9:00,31.82,86.8,334.2,0.66,0.01,6.15
3/12/20 10:00,38.5,65.29,265.9,3.95,1.33,28.14
3/12/20 11:00,41.19,53.75,326.9,7.01,2.47,43.61
3/12/20 12:00,45.64,42.34,319.6,8.11,2.8,57.28
3/12/20 13:00,48.3,30.48,318.3,7.01,2.68,66.09
3/12/20 14:00,50.98,26.79,288.2,6.36,2.55,67.99
3/12/20 15:00,52.67,23.3,299.3,9.86,2.57,66.35
3/12/20 16:00,52.97,23.35,279.2,9.86,2.53,58.63
3/12/20 17:00,53.32,23.69,306.5,7.67,2.18,46.19
3/12/20 18:00,50.93,23.77,299.9,11.62,3,30.47
3/12/20 19:00,49.03,22.67,286.6,7.23,2.05,4.77
3/12/20 20:00,46.66,26.1,321.9,5.04,1.37,0.28
3/12/20 21:00,40.69,35.55,6.84,1.53,0.3,0
3/12/20 22:00,36.66,49.76,23.04,1.32,0.43,0
3/12/20 23:00,33.62,59.18,31.61,1.53,0.66,0
3/13/20 0:00,31.25,67.41,0,0,0,0
3/13/20 1:00,29.17,76.93,223.7,1.1,0.02,0
3/13/20 2:00,27.77,77.85,14.98,2.41,0.54,0
3/13/20 3:00,27.72,82.8,239.8,1.1,0.19,0
3/13/20 4:00,26.26,83.6,96.7,1.97,0.59,0
3/13/20 5:00,26.57,88,329.1,0.66,0.01,0
3/13/20 6:00,25.77,80,0,0,0,0
3/13/20 7:00,24.81,83.7,25.56,1.1,0.12,0
3/13/20 8:00,24.26,82.5,0,0,0,0.22
3/13/20 9:00,27.88,77.1,211.6,1.1,0.05,5.76
3/13/20 10:00,36.46,51.32,55.14,3.95,1.59,28.69
3/13/20 11:00,42.33,39.86,53.91,4.6,1.51,45.66
3/13/20 12:00,46.52,31.42,168.1,6.14,2.73,59.73
3/13/20 13:00,48.94,32.4,166.4,10.3,3.81,59.14
3/13/20 14:00,51.24,31.19,156.5,9.64,3.45,46.14
3/13/20 15:00,52.88,24.89,167.9,11.18,4.07,48.28
3/13/20 16:00,55.37,23.95,141.6,13.37,3.63,60.56
3/13/20 17:00,55.66,18.3,148.5,10.08,3.8,27.6
3/13/20 18:00,57.18,17.18,157.9,15.12,4.15,30.59
3/13/20 19:00,55.83,20.92,131.8,12.93,4.79,7.38
3/13/20 20:00,53.81,21.43,94.9,12.28,4.02,0.23
3/13/20 21:00,51.13,22.65,138.9,2.63,0.72,0
3/13/20 22:00,52.5,21.5,147.1,9.21,2.41,0
3/13/20 23:00,56.31,17.32,125.3,20.82,6.59,0
3/14/20 0:00,57.03,17.67,130.1,16.88,6.46,0
3/14/20 1:00,55.67,21.5,138.1,13.15,5.13,0
3/14/20 2:00,53.09,24.48,148.2,11.18,3.68,0
3/14/20 3:00,52.86,26.52,139.9,7.89,2.52,0
3/14/20 4:00,51.82,30.41,144.4,8.11,2.04,0
3/14/20 5:00,48.03,40.75,296.7,10.52,2.41,0
3/14/20 6:00,43.14,93.5,354.9,4.82,1.31,0
3/14/20 7:00,42.1,92.1,4.03,3.29,1.28,0
3/14/20 8:00,42.54,93.5,313.3,8.11,2.84,0.13
3/14/20 9:00,38.38,97,351.6,10.3,3.6,5.11
3/14/20 10:00,43.28,87,334.3,5.92,1.77,16.97
3/14/20 11:00,44.44,79.34,341.6,13.81,3.6,40.72
3/14/20 12:00,43.71,75.04,316.2,9.21,2.92,30.38
3/14/20 13:00,45.23,64.42,351.8,11.18,3.69,44.46
3/14/20 14:00,50.3,46.87,317.6,6.8,2.15,54.13
3/14/20 15:00,51.38,46.5,301.6,7.45,2.25,43.69
3/14/20 16:00,53.21,39.18,237,7.67,3.07,59.64
3/14/20 17:00,51.97,38.65,145.4,6.8,2.88,32.67
3/14/20 18:00,52.02,41.74,255,5.92,1.35,7.97
3/14/20 19:00,48.85,46.57,269.8,3.07,0.96,3.35
3/14/20 20:00,46.77,54.37,299.9,4.16,1.2,0.08
3/14/20 21:00,43.73,71.04,285.8,1.75,0.32,0
3/14/20 22:00,43.02,77.05,179.3,1.97,0.6,0
3/14/20 23:00,41.06,98.9,308.1,3.51,0.56,0
3/15/20 0:00,40.52,100,307.4,1.75,0.06,0
3/15/20 1:00,40.22,100,259.8,2.19,0.35,0
3/15/20 2:00,39.54,100,299.3,1.97,0.31,0
3/15/20 3:00,40.22,100,296.5,1.75,0.31,0
3/15/20 4:00,39.67,100,265,5.92,1.2,0
3/15/20 5:00,37.89,100,3.23,5.26,1.97,0
3/15/20 6:00,34.41,100,43.32,3.73,1.75,0
3/15/20 7:00,35.52,100,11.82,3.95,1.02,0
3/15/20 8:00,36.2,100,171.5,1.97,0.39,0.05
3/15/20 9:00,36.94,100,88.5,2.41,0.61,3.84
3/15/20 10:00,39.33,100,202.5,2.63,0.85,13.67
3/15/20 11:00,42.69,100.1,143.4,1.75,0.45,22.34
3/15/20 12:00,47.46,83.7,122.5,10.74,3.65,46.72
3/15/20 13:00,51.42,66.54,132.5,10.08,4.13,62.33
3/15/20 14:00,54.35,57.8,124.4,12.28,4.63,66.13
3/15/20 15:00,54.5,55.72,150.7,8.99,3.09,30.14
3/15/20 16:00,56.93,58.76,125.7,9.43,3.07,58.05
3/15/20 17:00,56.31,43.14,122.8,11.84,2.66,20.33
3/15/20 18:00,54.47,50.9,59.07,8.33,3.69,10.17
3/15/20 19:00,50.5,71.1,268.1,6.8,2.1,1.4
3/15/20 20:00,47.33,79.73,355.6,9.43,2.79,0.4
3/15/20 21:00,45.5,83.7,265.4,4.38,1.44,0
3/15/20 22:00,47,73.55,121.2,5.04,1.83,0
3/15/20 23:00,49.27,55.83,51,14.03,5.8,0
3/16/20 0:00,44.37,87.6,282,3.73,1.01,0
3/16/20 1:00,41.61,99.6,28.66,2.19,0.6,0
3/16/20 2:00,40.22,100,39.8,3.51,0.84,0
3/16/20 3:00,41.57,100,17.67,1.97,0.42,0
3/16/20 4:00,38.75,100,86.8,1.32,0.2,0
3/16/20 5:00,37.42,100,0,0,0,0
3/16/20 6:00,36.69,100,17.9,1.97,0.33,0
3/16/20 7:00,36.02,100,54.59,1.1,0.14,0
3/16/20 8:00,33.82,100,0,0,0,0.32
3/16/20 9:00,38.54,100,0,0,0,12.02
3/16/20 10:00,41.73,91,95.4,2.63,0.61,14.88
3/16/20 11:00,47.72,78.38,71.42,2.63,0.98,41.76
3/16/20 12:00,52.35,61.48,278.8,4.82,1.69,56.74
3/16/20 13:00,54.65,54.72,260.2,5.04,1.75,64.54
3/16/20 14:00,57.19,52.92,274.3,6.8,1.91,67.74
3/16/20 15:00,56.07,52.58,308.8,6.58,2.43,46.94
3/16/20 16:00,57.4,53.02,274.3,4.82,1.45,34.18
3/16/20 17:00,57.16,68.78,327.4,5.04,2,44.5
3/16/20 18:00,59.3,56.2,257.9,7.01,2.12,23.75
3/16/20 19:00,56.79,55.8,353.9,3.29,0.4,3.09
3/16/20 20:00,52.69,65.92,44.66,1.75,0.35,0.26
3/16/20 21:00,50.08,78.39,292,1.1,0.21,0
3/16/20 22:00,52.17,70.23,40.51,6.58,3.1,0
3/16/20 23:00,51.32,67.09,250.8,2.19,0.79,0
3/17/20 0:00,50.46,69.96,144.7,1.53,0.22,0
3/17/20 1:00,49.68,81.9,64.22,5.04,2.45,0
3/17/20 2:00,47.6,86.5,354.8,2.63,0.73,0
3/17/20 3:00,47.24,87.2,12.35,2.41,0.95,0
3/17/20 4:00,50.67,61.75,162.6,6.8,2.03,0
3/17/20 5:00,49.39,66.21,223.1,8.77,2.54,0
3/17/20 6:00,47.31,92.1,217.9,3.29,1.14,0
3/17/20 7:00,46.39,96.6,198.8,2.63,0.67,0
3/17/20 8:00,42.78,100.1,120.7,0.66,0.01,0.35
3/17/20 9:00,42.9,100,347.9,1.32,0.15,8.03
3/17/20 10:00,47.87,82.1,106.8,2.63,0.96,28.41
3/17/20 11:00,51.35,75.74,168.7,3.95,0.91,36.32
3/17/20 12:00,54.16,56.06,121,7.01,2.15,56.86
3/17/20 13:00,56.94,48.85,198.4,7.23,2.38,41.51
3/17/20 14:00,60.04,38.65,184,12.71,3.83,45.33
3/17/20 15:00,60.34,33.88,228.3,7.89,2.99,43.67
3/17/20 16:00,55.19,41.89,134.7,10.74,3.99,6.96
3/17/20 17:00,54.59,68.66,74.05,9.64,4.4,49.39
3/17/20 18:00,50.61,63.61,140.9,12.49,4.52,1.27
3/17/20 19:00,45.79,100,105.2,1.97,0.29,0.54
3/17/20 20:00,44.76,100,10.23,6.36,2.03,0.07
3/17/20 21:00,43.85,100,338.4,3.29,0.93,0
3/17/20 22:00,43.74,100,323.5,2.85,0.43,0
3/17/20 23:00,42.1,100,330.1,1.53,0.33,0
3/18/20 0:00,40.39,100,189.4,1.97,0.44,0
3/18/20 1:00,40.34,100,0,0,0,0
3/18/20 2:00,39.48,100,23.91,1.53,0.18,0
3/18/20 3:00,36.42,100,347.4,1.32,0.19,0
3/18/20 4:00,35.64,100,152.5,2.19,0.52,0
3/18/20 5:00,35.83,100,0,0,0,0
3/18/20 6:00,36.94,100,169.8,5.26,1.39,0
3/18/20 7:00,36.57,100,0,0,0,0
3/18/20 8:00,34.98,100,0,0,0,0.3
3/18/20 9:00,35.9,100,0,0,0,4.91
3/18/20 10:00,37.37,99.9,257.4,3.95,0.99,11.75
3/18/20 11:00,41.42,70.58,317.4,8.33,1.99,20.47
3/18/20 12:00,42.45,54.58,306.2,8.99,2.58,11.94
3/18/20 13:00,43.48,59.15,269.6,6.8,1.72,18.48
3/18/20 14:00,44.33,55.59,356.8,8.11,2.5,38.91
3/18/20 15:00,45.42,49.97,328.1,11.4,2.76,58.67
3/18/20 16:00,47.61,52.16,341.4,12.71,4.04,45.48
3/18/20 17:00,50.84,52.23,306.8,8.55,2.84,48.15
3/18/20 18:00,49.79,49.09,314.1,5.92,2.02,32.2
3/18/20 19:00,48,52.18,276.7,5.26,1.57,4.71
3/18/20 20:00,44.22,63.09,258.3,2.41,0.17,0.58
3/18/20 21:00,40.51,75.8,98.4,2.19,0.52,0
3/18/20 22:00,37.65,89.2,95.6,1.32,0.21,0
3/18/20 23:00,34.66,96.5,74.4,0.66,0,0
3/19/20 0:00,34.8,96.1,62.29,1.75,0.32,0
3/19/20 1:00,32.41,100.1,0,0,0,0
3/19/20 2:00,31.5,100.1,49.81,1.32,0.23,0
3/19/20 3:00,30.65,100.1,146.6,1.53,0.07,0
3/19/20 4:00,29.79,100.1,0,0,0,0
3/19/20 5:00,29.18,100.1,0,0,0,0
3/19/20 6:00,28.57,100,0,0,0,0
3/19/20 7:00,27.86,100.1,0,0,0,0
3/19/20 8:00,27.79,100.1,97.3,1.1,0.15,0.47
3/19/20 9:00,31.84,100.1,168.7,1.32,0.06,9.08
3/19/20 10:00,39.32,79.46,87.8,2.41,1.25,32
3/19/20 11:00,44.32,68.75,99.5,4.38,1.45,47.39
3/19/20 12:00,47.6,60.05,96.7,7.89,1.83,59.43
3/19/20 13:00,49.4,52.57,255.3,4.82,2.05,66.51
3/19/20 14:00,51.96,47.48,291.5,6.8,2.13,69.59
3/19/20 15:00,53.52,43.31,265.2,6.58,2.57,69.03
3/19/20 16:00,55.59,40.86,318.8,4.6,1.77,49.5
3/19/20 17:00,56.06,38.16,344.3,5.26,1.06,28.01
3/19/20 18:00,55.69,34.23,213.3,2.85,0.94,15.4
3/19/20 19:00,54.77,33.6,325.7,2.41,0.64,7.11
3/19/20 20:00,51.97,41.55,153.8,2.19,0.09,0.69
3/19/20 21:00,47.03,62.27,0,0,0,0
3/19/20 22:00,45.77,60.93,291,0.88,0.08,0
3/19/20 23:00,43.88,79.06,0,0,0,0
3/20/20 0:00,42.36,79.49,289.2,1.1,0.09,0
3/20/20 1:00,41.2,86,0,0,0,0
3/20/20 2:00,41.82,86.6,249.6,1.1,0.06,0
3/20/20 3:00,42.25,85.8,0,0,0,0
3/20/20 4:00,42.07,86.5,0,0,0,0
3/20/20 5:00,40.91,86.3,18.56,0.88,0.02,0
3/20/20 6:00,40.36,86.2,103.1,1.75,0.28,0
3/20/20 7:00,40,87.5,0,0,0,0
3/20/20 8:00,40.24,84,336.8,1.1,0.12,0.31
3/20/20 9:00,41.72,87.1,54.09,1.32,0.22,3.7
3/20/20 10:00,45.64,70.07,357.5,2.41,0.83,17.09
3/20/20 11:00,47.58,61.74,149.7,2.41,0.83,12.88
3/20/20 12:00,51.79,50.78,124.3,4.82,1.74,30.97
3/20/20 13:00,53.12,48.75,183.3,6.58,2.28,36.17
3/20/20 14:00,56.29,43.74,175.8,5.7,2.73,72.96
3/20/20 15:00,57.12,39.13,146.9,7.23,2.7,67.38
3/20/20 16:00,58.87,38.56,259,7.45,2.8,58.77
3/20/20 17:00,60.15,35.57,306.2,8.11,2.52,49.1
3/20/20 18:00,60.8,35.65,306.4,5.48,1.97,35.97
3/20/20 19:00,58.23,35.19,300.6,4.82,1.89,5.92
3/20/20 20:00,54.39,39.41,336.7,1.53,0.3,0.45
3/20/20 21:00,50.49,47.43,358.3,4.16,0.28,0
3/20/20 22:00,46.54,62.14,211.1,1.53,0.37,0
3/20/20 23:00,43.86,75.12,45.85,0.88,0.08,0
3/21/20 0:00,41.12,82.8,0,0,0,0
3/21/20 1:00,39.6,88.9,0,0,0,0
3/21/20 2:00,38.5,94.9,68.6,1.32,0.08,0
3/21/20 3:00,37.54,97.3,350.8,1.1,0.13,0
3/21/20 4:00,37.79,96.9,55.03,1.75,0.24,0
3/21/20 5:00,37.12,98.8,0,0,0,0
3/21/20 6:00,35.41,100.1,36.54,0.88,0.02,0
3/21/20 7:00,33.52,100.1,53.26,1.1,0.06,0
3/21/20 8:00,32.17,100.1,0,0,0,0.7
3/21/20 9:00,37.38,98.9,181.9,1.75,0.69,10.85
3/21/20 10:00,44.55,70.12,75.25,2.63,0.66,32.05
3/21/20 11:00,48.21,57.05,113.2,4.38,1.87,47.79
3/21/20 12:00,52.71,49.24,216.7,5.04,2.28,60.08
3/21/20 13:00,55.01,40.59,306.7,6.36,2.2,67.91
3/21/20 14:00,58.16,34.05,278.3,5.7,1.99,70.67
3/21/20 15:00,60.1,26.28,302.4,6.58,1.87,68.25
3/21/20 16:00,59.61,22.21,303.5,10.3,3.17,60.36
3/21/20 17:00,60.32,20.14,285.2,6.14,1.94,48.55
3/21/20 18:00,58.84,19.81,286.1,12.93,2.8,33.68
3/21/20 19:00,56.88,26.66,299.2,6.36,1.61,5.96
3/21/20 20:00,54.22,28.31,318.8,5.04,0.93,0.71
3/21/20 21:00,48.79,37.07,35.63,3.07,0.81,0
3/21/20 22:00,44.16,49.47,226.1,1.32,0.11,0
3/21/20 23:00,42.04,56.54,212,1.1,0.23,0
3/22/20 0:00,39.11,72.03,57.02,1.53,0.25,0
3/22/20 1:00,37.03,78.33,55.45,1.53,0.29,0
3/22/20 2:00,35.34,85.9,276.8,1.1,0.04,0
3/22/20 3:00,33.2,88.2,92.7,1.32,0.17,0
3/22/20 4:00,33.15,92.7,321.3,2.63,0.55,0
3/22/20 5:00,33.76,82.8,64.83,1.75,0.35,0
3/22/20 6:00,32.72,91.6,255.7,1.53,0.14,0
3/22/20 7:00,30.22,96.9,51.92,0.66,0.03,0
3/22/20 8:00,29.12,100,0,0,0,0.72
3/22/20 9:00,35.5,83.5,85.9,1.53,0.58,12.83
3/22/20 10:00,42.79,60.52,63.21,3.29,1.38,31.39
3/22/20 11:00,47.25,41.42,197.1,3.73,1.23,50.22
3/22/20 12:00,52.41,34.8,208.2,4.38,2.25,63.11
3/22/20 13:00,54.1,30.07,296.2,6.58,1.94,67.23
3/22/20 14:00,57.56,25.08,232.1,7.01,2.35,73.04
3/22/20 15:00,57.54,21.24,324,8.11,2.83,70.16
3/22/20 16:00,59.36,19.59,313.1,9.86,2.95,62.42
3/22/20 17:00,58.87,19.68,344.6,11.62,3,50.13
3/22/20 18:00,58.91,19.71,319.4,6.8,2.51,33.97
3/22/20 19:00,57.19,21.95,7.91,4.38,1.62,5.54
3/22/20 20:00,52.26,31.02,66.34,1.32,0.25,0.72
3/22/20 21:00,46.59,44.67,13.37,1.97,0.37,0
3/22/20 22:00,43.61,55.44,83,1.53,0.35,0
3/22/20 23:00,40.27,67.03,57.34,1.97,0.38,0
3/23/20 0:00,39.54,65.75,13.6,1.1,0.06,0
3/23/20 1:00,38.39,72.82,301.6,1.75,0.22,0
3/23/20 2:00,40.67,58.74,253.1,2.19,0.46,0
3/23/20 3:00,48.64,32.6,169.4,7.01,1.92,0
3/23/20 4:00,48.94,33.22,180.5,4.82,1.93,0
3/23/20 5:00,49.04,32.84,220.3,4.82,2.28,0
3/23/20 6:00,48.36,34.49,199.3,5.26,1.91,0
3/23/20 7:00,48.24,34.82,172.6,6.14,2,0
3/23/20 8:00,49.28,35.53,170.9,6.36,1.9,1.47
3/23/20 9:00,49.04,35.34,157.1,5.92,2.5,5.25
3/23/20 10:00,53.26,31.92,155.8,8.11,3.2,23.53
3/23/20 11:00,57.04,29.3,141.5,11.4,3.79,53.5
3/23/20 12:00,55.05,30.88,255.6,5.04,1.4,8.37
3/23/20 13:00,54.73,37.01,355.5,4.38,1.59,17.28
3/23/20 14:00,54.06,42.35,356.4,7.89,2.64,28.86
3/23/20 15:00,55.28,41.5,98.6,5.92,1.63,29.95
3/23/20 16:00,58.52,35.84,90.8,4.82,2.24,40.06
3/23/20 17:00,56.67,35.32,169.1,6.36,1.93,10.54
3/23/20 18:00,51.9,60.13,136.1,5.48,2.01,12.88
3/23/20 19:00,53.32,46.34,133.3,7.45,2.94,2.43
3/23/20 20:00,47.27,78.45,39.69,5.92,2.31,0.67
3/23/20 21:00,48.99,67.09,233,2.85,0.93,0
3/23/20 22:00,46.43,78.15,113.6,1.75,0.39,0
3/23/20 23:00,46.26,72.5,296.2,2.85,1.28,0
3/24/20 0:00,47.31,68.48,196.4,6.8,0.87,0
3/24/20 1:00,44.73,75.56,85.5,2.19,0.63,0
3/24/20 2:00,45.23,61.76,130.9,3.95,1,0
3/24/20 3:00,44.86,62.84,177.1,3.73,1.3,0
3/24/20 4:00,44.07,64.67,16.55,2.19,0.67,0
3/24/20 5:00,44.2,62.5,258.6,2.85,0.92,0
3/24/20 6:00,40.59,81.7,309.7,6.36,1.58,0
3/24/20 7:00,39.05,90.2,55.36,6.58,2.65,0
3/24/20 8:00,38.63,94,65.46,5.92,1.37,0.69
3/24/20 9:00,40.35,92.4,178.9,3.07,1.35,10.27
3/24/20 10:00,41.95,82.4,177.3,4.38,1.37,12.14
3/24/20 11:00,44.14,75.6,169.8,5.26,1.96,17.88
3/24/20 12:00,45.61,61.1,234.2,5.92,1.58,26.34
3/24/20 13:00,47.38,55.77,159.8,3.07,1.1,40.96
3/24/20 14:00,47.61,52.68,16.06,7.67,2.91,45.83
3/24/20 15:00,48.46,46.99,262.4,5.92,1.94,29.46
3/24/20 16:00,43.61,57.53,276.9,11.4,2.45,6.38
3/24/20 17:00,42.21,90.6,331.1,7.23,2.2,33.85
3/24/20 18:00,46.14,67.63,40.27,5.04,1.65,29.28
3/24/20 19:00,46.32,57.16,161.9,3.51,1.15,9.88
3/24/20 20:00,44.24,65.58,292.7,10.08,1.56,0.29
3/24/20 21:00,40.76,80,18.55,6.36,1.09,0
3/24/20 22:00,40.59,80.2,271.7,3.07,0.56,0
3/24/20 23:00,40.52,83.4,214.9,3.51,0.78,0
3/25/20 0:00,39.62,82,190.5,5.04,1.92,0
3/25/20 1:00,36.92,92.4,325.1,1.32,0.24,0
3/25/20 2:00,35.96,93.5,0,0,0,0
